,AtomPairs2DCount,AtomPairs2D,EState,Extended,Fingerprinterd,GraphOnly,KlekotaRothCount,KlekotaRoth,MACCS,Pubchem,SubstructureCount,Substructure
86,0.22073993173372367,0.5297046911981735,0.25172451709870747,0.8922270818738048,0.8840972784577829,0.9064032172019624,0.8704225842581004,0.621984968336682,0.5565525749949563,0.8779969406840369,0.49297845141068547,0.8227088015077111
87,0.7916273377645305,0.8875826590995903,0.805829791168219,0.8923335777380448,0.8841872012285167,0.8471317267239754,0.7383044412248487,0.880917018452229,0.925852949322501,0.8779408000948538,0.7634626989902994,0.8227478961091669
88,0.9066521514236692,0.8297884295720706,0.8057833537206942,0.892348027377407,0.8841970379132591,0.8620364357859451,0.8854449766463167,0.8632963364621296,0.8807868890571,0.8780555395671423,0.8682685971941928,0.8227785959575352
89,0.4147849320530836,0.8770535409819268,0.6247848033687444,0.8923306574241997,0.884207963330711,0.8463874692509488,0.17477240061822727,0.4326999073513653,0.730753452592689,0.8780018413964754,0.42619157955874076,0.7932455319156503
90,0.9132246819120746,0.8408737754782969,0.8058630121380628,0.8922851019086963,0.8841491692819301,0.8671793337075592,0.799112026297911,0.8809386426972784,0.880851203361148,0.877918467104667,0.8718496714590764,0.8228216050639742
91,0.9079732151361364,0.8297366590748276,0.8057833537206942,0.8923109532974073,0.8842023153647591,0.8802276889519297,0.9106384146086131,0.8809799080974011,0.8807868890571,0.8780555395671423,0.8682685971941928,0.8227785959575352
92,0.8217314418966706,0.8297203012300071,0.8058881978539956,0.8923878812379266,0.8841946569009091,0.8463412588959912,0.8854488659369507,0.8809789977464291,0.8808339869724818,0.8780277766058621,0.868204254796923,0.8228295408639871
93,0.8217323099232503,0.8297186881662457,0.8058496648625838,0.8922971610527954,0.8842193564548572,0.846332401681327,0.8854886455652198,0.8809904479620017,0.8807851885854197,0.8780521332781751,0.8682329508950309,0.822790464825227
94,0.7839128749807835,0.8297175057811138,0.8058847035982076,0.8922575338657762,0.8841139279692732,0.8463434545405367,0.9110806453565858,0.8810386361533316,0.8808378631444337,0.8779939931755946,0.8806240493351424,0.8227508424774399
95,0.8217947878400483,0.8297693689149631,0.8771325640129575,0.9337475590941081,0.8841845341533091,0.8585010038776525,0.899022989547002,0.8937680560836754,0.8954765233720497,0.9025076260666275,0.8682784922797154,0.8227117387775168
96,0.8526013698703154,0.845130009191707,0.897130226152313,0.8922504648880933,0.8841656397812943,0.9228237364465659,0.9049740917307069,0.9095327512391823,0.8808573387778754,0.8780253084882889,0.881367324687179,0.8228113031754902
97,0.7867165253227351,0.8746507855483189,0.9486117652898833,0.8923874472759218,0.8841501964574937,0.8463571871069134,0.920112061691146,0.9156677918534716,0.8808665292060855,0.8779429849673243,0.8682470902712436,0.8228321951343887
98,0.8553937788135839,0.829784737001366,0.8058085323854515,0.897739094392761,0.9092079255830027,0.9285027336243306,0.8854205141097238,0.8810626900546868,0.8808350180731237,0.8780393703170768,0.8682388889749042,0.8227410003677558
99,0.7285985528495722,0.9151754961353373,0.8058389825592307,0.950721122782918,0.9881133002524692,0.846364535709209,0.9145931579952012,0.9586705993285244,0.8808882304112545,0.9693696803420716,0.8682475688461436,0.822703434694723
100,0.7417108463110398,0.6624418975946192,0.8059308715731524,0.8923432369223915,0.8841527611555069,0.8377745154991998,0.8854048933664747,0.8809375227518539,0.8807837688234781,0.8780756185896389,0.8681512909785214,0.8227385582355543
101,0.8218300945876297,0.8297570918366537,0.8058639604196947,0.8202380812333477,0.8386427211985362,0.7294582177744435,0.7458000235135834,0.8809209546481799,0.7921949902092873,0.8779868182257733,0.8142031964552882,0.6410966453733898
102,0.6693546115120262,0.8297256058790431,0.8058731216554424,0.8923149385277936,0.8841995085133413,0.8463463611092095,0.8688136397229668,0.8810526981444675,0.8749355033502596,0.8780409946019425,0.8682295673678363,0.8227650045507746
103,0.39729074889752675,0.3542633919358958,0.8058529271632221,0.5646885395287786,0.8773603377419659,0.18618179862696246,0.5312322176364489,0.7160998466510119,0.3142469479858269,0.600318406604408,0.17793796061501538,0.8228423752622964
104,0.8318468235122299,0.8297675077861162,0.8058065073409487,0.892311366452097,0.8841826568381697,0.8462887876519333,0.9031298101496934,0.8809933713648214,0.8807610331127095,0.8779941689726021,0.9050266199433906,0.8227398114529283
105,0.21493717910742197,0.2062098228778994,0.2518431890125653,0.13271324198029405,0.18763737091492283,0.1970986585163241,0.1537188794268608,0.1862934887651568,0.17703669033185965,0.1431408902970514,0.1392341093600295,0.22862498546173413
106,0.5426283348016971,0.6544944312700581,0.8059113333094632,0.8923187256897482,0.8840827294736852,0.9194379099677511,0.8854512442809513,0.863436988880258,0.8808709695987254,0.8780677802926591,0.8681776383276439,0.8228171815322983
107,0.3711003509964663,0.6467335975892551,0.8059103893033235,0.43135553556153766,0.2605639643104347,0.17976418395614419,0.12525911315145602,0.2370401368518448,0.20340540329755802,0.09756482260385663,0.3937453851519917,0.22847458212248434
108,0.6896342186134725,0.829816534193418,0.8058094203469568,0.8923331573508432,0.8841989641446749,0.8464148637062358,0.885416785673776,0.8846739963767268,0.8807683774086223,0.8779624074751597,0.8681943614419583,0.8227398114529283
109,0.44932184555479693,0.8297118189658473,0.7695728739251081,0.8923412820968153,0.8841211048412543,0.8462966582435943,0.8853564273886957,0.8809419208068822,0.8808966058710891,0.8780070446369936,0.8682207755135911,0.8227965318507887
110,0.8218085258511493,0.8296862829356202,0.8058063951182258,0.8923534213050838,0.8842029062085137,0.682170060123702,0.24115271981098635,0.20347500033724528,0.7941308094320322,0.8780010473326447,0.3088022846947973,0.6506463397550581
111,0.4336429198884434,0.7771510363062726,0.8058529271632221,0.7994564764510256,0.8841224262457592,0.26827823879804796,0.7686529609894251,0.7513413545223805,0.3142469479858269,0.6489503956967295,0.20305876773717274,0.8228423752622964
112,0.7984860434491564,0.8418692979160393,0.8058916273976962,0.8955546354791856,0.8884303827391483,0.8920974050040701,0.885501901332393,0.880966706617329,0.8808342918629558,0.8780222844325667,0.8682626891203129,0.8706932206396355
113,0.3787843193126406,0.8297316068440256,0.8058073616942294,0.892266020723538,0.8841271030077875,0.6062214727714439,0.8854859718341532,0.8810505175766165,0.9862332082169575,0.8952295715108438,0.8749617471291598,0.8228062454749125
114,0.8217323099232503,0.8297186881662457,0.8058496648625838,0.8922971610527954,0.8842193564548572,0.846332401681327,0.8854886455652198,0.8809904479620017,0.8807851885854197,0.8780521332781751,0.8682329508950309,0.822790464825227
115,0.9011687308724824,0.829739657229864,0.805817351255728,0.89226165000154,0.8842196651744386,0.846389245453332,0.7668734085443815,0.6995579988269334,0.8808837100452171,0.8779368797721876,0.8682913689819189,0.822814821894107
116,0.5,0.8297892108931907,0.8058918954022269,0.8923761438908133,0.884197854523954,0.5199713706175634,0.7876417222010018,0.8798766905904226,0.8579660065213537,0.8780584656806273,0.5678375398041895,0.8228309887534143
117,0.8358858697928844,0.8298072635503436,0.8059199231552809,0.8971310119076711,0.8841161365383547,0.864655237808625,0.8855103434399005,0.8809877698131147,0.8971767694736024,0.917728062800102,0.8682169006677651,0.8905361319390919
118,0.8299260904209903,0.8333596536980372,0.8058847035982076,0.8923586036634855,0.8841524096642981,0.8463801191963887,0.9486795420164753,0.9016306600617607,0.9030377731269658,0.8886840896241263,0.8681836774479045,0.822849376870132
119,0.7351885359435709,0.9151754961353373,0.8058389825592307,0.9524858526623042,0.9885421572886562,0.923907773194614,0.9491712808392582,0.9636289462146659,0.8828981724000058,0.9693696803420716,0.8682475688461436,0.822703434694723
120,0.8458762925623606,0.8297399894372449,0.8058876065837985,0.8923132595561053,0.884167673442838,0.8464207374539438,0.8854615836888603,0.881047038913691,0.8807976247921491,0.8779481156575134,0.8682620436524868,0.8425579955772684
121,0.8217522140853334,0.8296595753027629,0.8058662156136761,0.8922922521127126,0.8841702570938019,0.846448698250741,0.23002924208832462,0.40061789887664745,0.5647622956776448,0.8780702517048427,0.8218837522843891,0.8228015789443077
122,0.5462354293388261,0.5361458241806311,0.8058411449009928,0.8922354963010644,0.8841109776192227,0.8463929955374938,0.8854228238935421,0.8224516793681292,0.8807902714113588,0.773901351093552,0.5191384988087618,0.2284657396858014
123,0.3748483655583165,0.8297348276210256,0.8058621037191646,0.8923109816962391,0.884187782502003,0.9201083264030566,0.8854235761159893,0.8809231326733273,0.9275258259349953,0.8780378559307782,0.8682067403825942,0.8664954942197386
124,0.538198439474884,0.8296875691581703,0.2518564635863557,0.8923542002224604,0.8841667720767342,0.5822059850701441,0.8854109818031635,0.880997678934626,0.610466028874638,0.7676466408343636,0.6220479235013513,0.9403491732149808
125,0.3550227477891904,0.8297315098368725,0.8059256276574616,0.8922844590175983,0.8841271411999316,0.8463467111653111,0.885422646672961,0.8809388713697138,0.880813885940035,0.8779097596348028,0.30080785812520894,0.8227234917093289
126,0.7859995496784759,0.8298362839746682,0.8058496648625838,0.9380059539113488,0.9409189341543507,0.888502541289764,0.9110321169937415,0.8810140821130967,0.8807851885854197,0.9211170272705091,0.8682329508950309,0.822790464825227
